article_id,category_id,created_at_ts,words_count
11063,7,1408103467000,217
11064,7,1410085050000,333
11065,7,1418553858000,217
11066,7,1425118191000,198
11067,7,1423228369000,240
11068,7,1423693708000,157
11069,7,1425986161000,160
11070,7,1426389956000,259
11071,7,1425994841000,173
11072,7,1432885992000,239
11073,7,1437092798000,111
11074,7,1436512201000,208
11075,7,1439114030000,181
11076,7,1438506239000,183
11077,7,1440403382000,202
11078,7,1441793557000,287
11079,7,1442139447000,245
11080,7,1446138569000,210
11081,7,1448190921000,160
11082,7,1450003404000,211
11083,7,1451313663000,174
11084,7,1453890278000,241
11085,7,1456567196000,303
11086,7,1457826397000,253
11087,7,1462699365000,300
11088,7,1466844570000,260
11089,7,1466844850000,170
11090,7,1466844770000,302
11091,7,1470857083000,236
11092,7,1476360454000,188
11093,7,1486316105000,190
11094,7,1506191009000,198
11095,7,1509271970000,207
11096,7,1518717625000,169
11097,7,1511509573000,166
11098,7,1510143750000,188
11099,7,1512302853000,193
11100,7,1495732484000,219
11101,7,1492628523000,229
11102,7,1322738873000,229
11103,7,1325012367000,215
11104,7,1364030696000,169
11105,7,1367251695000,237
11106,7,1366585501000,89
11107,7,1367191128000,207
11108,7,1366488125000,134
11109,7,1367179987000,310
11110,7,1366395756000,173
11111,7,1366354803000,214
11112,7,1366913454000,195
11113,7,1367326194000,186
11114,7,1367186837000,196
11115,7,1366113749000,229
11116,7,1367955074000,268
11117,7,1369318180000,139
11118,7,1367404432000,261
11119,7,1369006935000,209
11120,7,1367704560000,225
11121,7,1368561124000,212
11122,7,1368311588000,156
11123,7,1368019453000,168
11124,7,1367947441000,239
11125,7,1368256202000,160
11126,7,1369526808000,194
11127,7,1368486943000,196
11128,7,1368571760000,192
11129,7,1369670607000,139
11130,7,1367760749000,190
11131,7,1369759074000,237
11132,7,1369179719000,201
11133,7,1367669075000,232
11134,7,1369555202000,235
11135,7,1369439321000,171
11136,7,1367422707000,189
11137,7,1369235193000,233
11138,7,1370023506000,271
11139,7,1368579065000,188
11140,7,1367444541000,178
11141,7,1367917265000,211
11142,7,1368878510000,258
11143,7,1367437455000,207
11144,7,1368959390000,262
11145,7,1369736567000,217
11146,7,1370012465000,186
11147,7,1367927756000,212
11148,7,1368188521000,179
11149,7,1367997781000,289
11150,7,1370211871000,227
11151,7,1370564466000,184
11152,7,1370678403000,246
11153,7,1371390672000,208
11154,7,1370704843000,179
11155,7,1372362909000,366
11156,7,1370878502000,281
11157,7,1371002119000,199
11158,7,1372167945000,207
11159,7,1371308876000,217
11160,7,1372512020000,133
11161,7,1371261527000,188
11162,7,1372286274000,158
11163,7,1374013159000,217
11164,7,1373961767000,172
11165,7,1374357912000,261
11166,7,1374073508000,184
11167,7,1374841165000,183
11168,7,1374606233000,191
11169,7,1375133328000,193
11170,7,1374736342000,171
11171,7,1374348251000,230
11172,7,1374053101000,227
11173,7,1373928145000,295
11174,7,1373711693000,214
11175,7,1374516561000,183
11176,7,1374918459000,179
11177,7,1373287636000,218
11178,7,1373965126000,165
11179,7,1372963339000,309
11180,7,1375149938000,227
11181,7,1373108043000,170
11182,7,1373501079000,137
11183,7,1375298351000,234
11184,7,1373995748000,269
11185,7,1372932603000,235
11186,7,1374243655000,278
11187,7,1373633263000,245
11188,7,1373375902000,235
11189,7,1372956522000,248
11190,7,1373384894000,216
11191,7,1374509013000,166
11192,7,1373571251000,156
11193,7,1373070597000,241
11194,7,1373641142000,192
11195,7,1374019565000,214
11196,7,1375148703000,167
11197,7,1374067787000,204
11198,7,1373993063000,192
11199,7,1373215478000,187
11200,7,1374836529000,355
11201,7,1374823472000,176
11202,7,1373277699000,200
11203,7,1373663703000,212
11204,7,1373103367000,144
11205,7,1377990238000,156
11206,7,1375491866000,244
11207,7,1375489164000,203
11208,7,1375346210000,208
11209,7,1375317520000,180
11210,7,1375717738000,194
11211,7,1377891958000,163
11212,7,1375725771000,264
11213,7,1379551858000,156
11214,7,1379979978000,173
11215,7,1379526355000,313
11216,7,1378756254000,355
11217,7,1379114649000,143
11218,7,1380140213000,163
11219,7,1379711125000,188
11220,7,1378839875000,222
11221,7,1379331054000,186
11222,7,1379511781000,204
11223,7,1379065145000,508
11224,7,1378851982000,186
11225,7,1380326770000,197
11226,7,1378035502000,183
11227,7,1378814930000,267
11228,7,1379509117000,133
11229,7,1380230424000,204
11230,7,1380154472000,210
11231,7,1379015502000,183
11232,7,1379450466000,144
11233,7,1380584682000,254
11234,7,1378907433000,187
11235,7,1379667873000,182
11236,7,1380448315000,180
11237,7,1380123744000,179
11238,7,1382876681000,214
11239,7,1382726675000,210
11240,7,1381993202000,142
11241,7,1382189192000,185
11242,7,1381497282000,208
11243,7,1381570778000,173
11244,7,1383159324000,217
11245,7,1382406149000,168
11246,7,1381010492000,191
11247,7,1383054352000,247
11248,7,1383048259000,275
11249,7,1381488499000,163
11250,7,1382885957000,171
11251,7,1381351574000,144
11252,7,1380791428000,175
11253,7,1382455154000,220
11254,7,1381278549000,109
11255,7,1380973999000,185
11256,7,1382991848000,256
11257,7,1381966410000,233
11258,7,1383232915000,232
11259,7,1383077231000,245
11260,7,1380842804000,224
11261,7,1383214399000,279
11262,7,1382442584000,235
11263,7,1382214226000,265
11264,7,1380910183000,114
11265,7,1383239125000,252
11266,7,1381254711000,216
11267,7,1382121029000,231
11268,7,1381451950000,215
11269,7,1383857990000,458
11270,7,1383850972000,223
11271,7,1385687491000,202
11272,7,1384972284000,135
11273,7,1385108692000,157
11274,7,1384446592000,224
11275,7,1385428460000,244
11276,7,1385646505000,306
11277,7,1384215797000,169
11278,7,1385826803000,180
11279,7,1385487481000,142
11280,7,1384637329000,174
11281,7,1384645899000,182
11282,7,1383414880000,138
11283,7,1384475559000,265
11284,7,1384714642000,214
11285,7,1385725337000,184
11286,7,1383766060000,201
11287,7,1384820503000,276
11288,7,1385032903000,225
11289,7,1384038007000,222
11290,7,1385055028000,190
11291,7,1385117478000,202
11292,7,1385373202000,219
11293,7,1388185414000,201
11294,7,1388151347000,181
11295,7,1386078899000,157
11296,7,1386933063000,273
11297,7,1386445478000,154
11298,7,1386188859000,162
11299,7,1388147539000,133
11300,7,1386693594000,241
11301,7,1388057766000,212
11302,7,1386793001000,207
11303,7,1386725035000,181
11304,7,1388169717000,232
11305,7,1386953731000,395
11306,7,1386348955000,201
11307,7,1386729577000,217
11308,7,1386073730000,211
11309,7,1386806567000,261
11310,7,1386252397000,189
11311,7,1387333911000,150
11312,7,1388433203000,246
11313,7,1387044736000,195
11314,7,1387100581000,179
11315,7,1386535617000,196
11316,7,1387387305000,176
11317,7,1387877459000,138
11318,7,1386093358000,193
11319,7,1386948243000,214
11320,7,1386621400000,152
11321,7,1387664372000,228
11322,7,1390491263000,191
11323,7,1388778784000,227
11324,7,1389949905000,160
11325,7,1390607548000,161
11326,7,1389279641000,185
11327,7,1390331210000,129
11328,7,1390773269000,187
11329,7,1390555336000,177
11330,7,1389032763000,215
11331,7,1389962738000,204
11332,7,1391109127000,189
11333,7,1389706175000,165
11334,7,1389983199000,251
11335,7,1391027876000,173
11336,7,1389357173000,184
11337,7,1389164401000,244
11338,7,1389818904000,228
11339,7,1389999280000,321
11340,7,1390078512000,169
11341,7,1391125690000,194
11342,7,1388876444000,195
11343,7,1389307361000,207
11344,7,1388682530000,169
11345,7,1391191564000,221
11346,7,1393578678000,295
11347,7,1392163613000,202
11348,7,1392634863000,206
11349,7,1391651300000,210
11350,7,1392298915000,166
11351,7,1391215405000,139
11352,7,1392983989000,194
11353,7,1392144966000,241
11354,7,1391382672000,157
11355,7,1393062765000,214
11356,7,1391801036000,219
11357,7,1392400354000,185
11358,7,1393161478000,255
11359,7,1392746811000,286
11360,7,1391554965000,243
11361,7,1392911551000,228
11362,7,1393012263000,249
11363,7,1391637226000,174
11364,7,1391876434000,188
11365,7,1391789340000,202
11366,7,1393514684000,212
11367,7,1392631510000,172
11368,7,1393021387000,286
11369,7,1392227672000,233
11370,7,1392132674000,211
11371,7,1392050609000,239
11372,7,1392840170000,152
11373,7,1395334451000,135
11374,7,1394357520000,300
11375,7,1394394731000,186
11376,7,1395295765000,177
11377,7,1394961896000,230
11378,7,1395997268000,195
11379,7,1395509559000,194
11380,7,1393675025000,178
11381,7,1394399960000,265
11382,7,1393960915000,184
11383,7,1394669214000,231
11384,7,1395009677000,151
11385,7,1394445733000,162
11386,7,1395140872000,186
11387,7,1395274534000,190
11388,7,1394313315000,186
11389,7,1395491970000,165
11390,7,1396016470000,241
11391,7,1394732741000,154
11392,7,1394198726000,288
11393,7,1395229140000,155
11394,7,1396047524000,296
11395,7,1394672609000,170
11396,7,1396009124000,193
11397,7,1395831124000,182
11398,7,1395522440000,175
11399,7,1396164601000,249
11400,7,1395177259000,208
11401,7,1396552727000,177
11402,7,1397733689000,174
11403,7,1398785088000,275
11404,7,1397133649000,200
11405,7,1396426868000,151
11406,7,1398449836000,211
11407,7,1396474844000,185
11408,7,1396895032000,163
11409,7,1397732194000,238
11410,7,1397426485000,198
11411,7,1398618341000,238
11412,7,1397938460000,191
11413,7,1397497668000,240
11414,7,1398889110000,172
11415,7,1397126739000,222
11416,7,1396863175000,203
11417,7,1397590993000,247
11418,7,1397989062000,224
11419,7,1398276158000,176
11420,7,1398669839000,239
11421,7,1397159408000,438
11422,7,1397633401000,230
11423,7,1396388663000,228
11424,7,1397087832000,257
11425,7,1397652442000,129
11426,7,1397287801000,192
11427,7,1397580416000,174
11428,7,1398418352000,196
11429,7,1401006857000,169
11430,7,1399589282000,228
11431,7,1401124683000,208
11432,7,1399468876000,171
11433,7,1399815691000,176
11434,7,1401497524000,228
11435,7,1399976825000,310
11436,7,1400851714000,149
11437,7,1399338448000,189
11438,7,1399369482000,212
11439,7,1400662144000,207
11440,7,1400270500000,210
11441,7,1399079876000,177
11442,7,1399633503000,169
11443,7,1400923943000,180
11444,7,1401041743000,149
11445,7,1401061940000,174
11446,7,1400962016000,150
11447,7,1399203949000,191
11448,7,1399534585000,209
11449,7,1399357413000,217
11450,7,1401184024000,175
11451,7,1401273575000,170
11452,7,1400835002000,208
11453,7,1401555983000,196
11454,7,1399644623000,255
11455,7,1400611199000,265
11456,7,1399284135000,192
11457,7,1401212368000,172
11458,7,1400364134000,198
11459,7,1399474042000,212
11460,7,1400439490000,274
11461,7,1404131924000,193
11462,7,1403639486000,225
11463,7,1404143086000,169
11464,7,1403960741000,163
11465,7,1403954207000,207
11466,7,1403188906000,200
11467,7,1402777634000,187
11468,7,1402068606000,232
11469,7,1402092505000,229
11470,7,1403793762000,156
11471,7,1403872125000,174
11472,7,1403244001000,246
11473,7,1404040298000,154
11474,7,1402673759000,239
11475,7,1403442906000,262
11476,7,1402058617000,175
11477,7,1403449865000,162
11478,7,1401972995000,147
11479,7,1402301769000,220
11480,7,1402600437000,248
11481,7,1402962802000,163
11482,7,1404123008000,271
11483,7,1403130429000,181
11484,7,1402619435000,211
11485,7,1402847251000,175
11486,7,1403523069000,214
11487,7,1401890755000,224
11488,7,1402226228000,225
11489,7,1402483181000,300
11490,7,1401907908000,251
11491,7,1403595001000,160
11492,7,1402578578000,162
11493,7,1402176489000,258
11494,7,1403223770000,165
11495,7,1402659816000,247
11496,7,1403427228000,246
11497,7,1401726454000,256
11498,7,1401816310000,155
11499,7,1401959725000,248
11500,7,1401826474000,250
11501,7,1402396201000,147
11502,7,1406807504000,185
11503,7,1405124905000,212
11504,7,1405369645000,202
11505,7,1404460832000,193
11506,7,1405968914000,217
11507,7,1406122655000,143
11508,7,1406722242000,173
11509,7,1405430338000,204
11510,7,1404560201000,226
11511,7,1406116011000,253
11512,7,1405952680000,199
11513,7,1404209513000,219
11514,7,1406496571000,290
11515,7,1406113379000,169
11516,7,1405552203000,242
11517,7,1404341475000,200
11518,7,1406824695000,197
11519,7,1404465456000,167
11520,7,1406752552000,237
11521,7,1404393340000,198
11522,7,1405346444000,199
11523,7,1404936588000,227
11524,7,1406813540000,231
11525,7,1405710319000,178
11526,7,1405537613000,214
11527,7,1405966369000,182
11528,7,1406070478000,267
11529,7,1406820163000,226
11530,7,1404240624000,252
11531,7,1405244403000,393
11532,7,1404289357000,194
11533,7,1406035154000,218
11534,7,1406621416000,235
11535,7,1407165416000,201
11536,7,1407769130000,168
11537,7,1407152598000,148
11538,7,1408279673000,174
11539,7,1408380362000,144
11540,7,1407269848000,170
11541,7,1407244893000,216
11542,7,1409317149000,161
11543,7,1409081106000,206
11544,7,1408128407000,195
11545,7,1409144793000,165
11546,7,1408393224000,252
11547,7,1408305691000,182
11548,7,1407506154000,125
11549,7,1409484684000,226
11550,7,1407597688000,192
11551,7,1409062223000,157
11552,7,1407316245000,170
11553,7,1407526977000,175
11554,7,1407451826000,147
11555,7,1409418100000,281
11556,7,1407427024000,225
11557,7,1407886377000,199
11558,7,1407800648000,202
11559,7,1408807113000,211
11560,7,1407605615000,201
11561,7,1408114659000,197
11562,7,1408185942000,209
11563,7,1407746869000,200
11564,7,1407166773000,233
11565,7,1407284068000,268
11566,7,1408540523000,208
11567,7,1407663953000,229
11568,7,1408873001000,213
11569,7,1408572320000,159
11570,7,1408658674000,210
11571,7,1406939529000,273
11572,7,1407318933000,177
11573,7,1406960101000,156
11574,7,1407615740000,225
11575,7,1406988371000,224
11576,7,1408401524000,247
11577,7,1408216283000,220
11578,7,1411809158000,342
11579,7,1411552519000,179
11580,7,1411759913000,160
11581,7,1410476495000,231
11582,7,1411436129000,170
11583,7,1411386128000,165
11584,7,1411134864000,169
11585,7,1409616942000,233
11586,7,1410780850000,165
11587,7,1412036311000,151
11588,7,1410989927000,178
11589,7,1410183541000,177
11590,7,1409692471000,271
11591,7,1411403370000,237
11592,7,1409999280000,354
11593,7,1410816568000,190
11594,7,1409834416000,203
11595,7,1410077084000,182
11596,7,1410987357000,220
11597,7,1411175624000,209
11598,7,1410112864000,251
11599,7,1410075652000,168
11600,7,1411556298000,182
11601,7,1410891197000,165
11602,7,1411236089000,203
11603,7,1412015250000,281
11604,7,1411086243000,202
11605,7,1411457401000,233
11606,7,1410384201000,299
11607,7,1409911455000,150
11608,7,1410398303000,188
11609,7,1414745537000,180
11610,7,1412338377000,220
11611,7,1413244625000,192
11612,7,1413131765000,212
11613,7,1413620701000,176
11614,7,1413840502000,243
11615,7,1412983518000,178
11616,7,1413305096000,194
11617,7,1412199760000,179
11618,7,1414691446000,157
11619,7,1413153683000,116
11620,7,1412331838000,219
11621,7,1413721394000,184
11622,7,1412205491000,275
11623,7,1413037741000,190
11624,7,1413883297000,166
11625,7,1412813188000,157
11626,7,1414629950000,217
11627,7,1414171330000,155
11628,7,1414692982000,177
11629,7,1412422904000,248
11630,7,1412611343000,142
11631,7,1413203536000,191
11632,7,1413274021000,247
11633,7,1412290694000,288
11634,7,1413281575000,171
11635,7,1414687974000,176
11636,7,1413833873000,282
11637,7,1414872214000,215
11638,7,1417209394000,279
11639,7,1415529789000,246
11640,7,1415893025000,188
11641,7,1417348291000,242
11642,7,1415990668000,159
11643,7,1416395321000,184
11644,7,1415556237000,191
11645,7,1417129378000,287
11646,7,1416772934000,249
11647,7,1415576347000,240
11648,7,1414971198000,152
11649,7,1416494316000,138
11650,7,1415377699000,157
11651,7,1417106682000,183
11652,7,1414937952000,201
11653,7,1415975407000,211
11654,7,1416059069000,197
11655,7,1417227596000,205
11656,7,1417204051000,199
11657,7,1414859773000,189
11658,7,1416595282000,181
11659,7,1417010809000,204
11660,7,1415630973000,250
11661,7,1415293663000,237
11662,7,1415814465000,224
11663,7,1415313289000,241
11664,7,1415821484000,159
11665,7,1416921727000,140
11666,7,1415794593000,181
11667,7,1415778189000,141
11668,7,1415565314000,214
11669,7,1415828930000,172
11670,7,1415986838000,217
11671,7,1417133231000,250
11672,7,1415797616000,222
11673,7,1417187142000,213
11674,7,1415062125000,241
11675,7,1415193406000,281
11676,7,1416220878000,278
11677,7,1417205881000,208
11678,7,1415608358000,177
11679,7,1415271606000,183
11680,7,1415887814000,246
11681,7,1416783092000,155
11682,7,1416440525000,266
11683,7,1417355701000,299
11684,7,1415205363000,271
11685,7,1417546777000,266
11686,7,1418693692000,132
11687,7,1419370249000,220
11688,7,1419976351000,226
11689,7,1417448539000,140
11690,7,1418028406000,287
11691,7,1418557885000,215
11692,7,1417871052000,211
11693,7,1420002001000,171
11694,7,1418385061000,184
11695,7,1418866843000,264
11696,7,1418423747000,260
11697,7,1419687359000,221
11698,7,1419548487000,183
11699,7,1418384672000,219
11700,7,1418122744000,157
11701,7,1417708786000,316
11702,7,1418024968000,251
11703,7,1418697144000,142
11704,7,1418691847000,201
11705,7,1418582863000,186
11706,7,1418325954000,268
11707,7,1418239774000,231
11708,7,1418688691000,226
11709,7,1418979517000,201
11710,7,1418819282000,256
11711,7,1419807444000,149
11712,7,1417644633000,232
11713,7,1418906475000,174
11714,7,1419848624000,233
11715,7,1419285148000,191
11716,7,1418218141000,151
11717,7,1418647565000,233
11718,7,1419609177000,196
11719,7,1418563438000,175
11720,7,1419076272000,307
11721,7,1419456488000,178
11722,7,1419017722000,146
11723,7,1417976030000,211
11724,7,1418775280000,197
11725,7,1419420801000,209
11726,7,1419857520000,208
11727,7,1418738134000,212
11728,7,1419895866000,265
11729,7,1419773950000,207
11730,7,1418988326000,208
11731,7,1418940971000,282
11732,7,1421079618000,202
11733,7,1421241012000,161
11734,7,1421938312000,211
11735,7,1421259598000,150
11736,7,1420628087000,235
11737,7,1421267452000,160
11738,7,1422348609000,244
11739,7,1420567724000,189
11740,7,1420665781000,181
11741,7,1421945473000,186
11742,7,1421866856000,188
11743,7,1421459682000,176
11744,7,1422037271000,195
11745,7,1421831030000,184
11746,7,1420376269000,207
11747,7,1422677395000,127
11748,7,1422740128000,170
11749,7,1420740353000,480
11750,7,1422492733000,256
11751,7,1421258976000,247
11752,7,1421279433000,189
11753,7,1420404740000,219
11754,7,1421672358000,175
11755,7,1421086715000,228
11756,7,1420380190000,193
11757,7,1422730749000,132
11758,7,1421265100000,231
11759,7,1420912112000,173
11760,7,1421745796000,205
11761,7,1421601167000,233
11762,7,1420368888000,236
11763,7,1420742687000,201
11764,7,1422016440000,190
11765,7,1421199455000,309
11766,7,1420397376000,148
11767,7,1421198866000,208
11768,7,1420724268000,197
11769,7,1420485989000,191
11770,7,1421101139000,223
11771,7,1420466317000,220
11772,7,1420209976000,203
11773,7,1421315246000,272
11774,7,1421450635000,255
11775,7,1420296306000,161
11776,7,1421070570000,210
11777,7,1421443440000,176
11778,7,1420543325000,206
11779,7,1420918462000,185
11780,7,1423387659000,276
11781,7,1422966947000,190
11782,7,1424895017000,191
11783,7,1423272972000,329
11784,7,1423181292000,258
11785,7,1424620707000,241
11786,7,1425106802000,191
11787,7,1424645565000,183
11788,7,1422980990000,337
11789,7,1423332205000,233
11790,7,1423724402000,246
11791,7,1424453668000,197
11792,7,1423841529000,221
11793,7,1423397741000,234
11794,7,1423005265000,231
11795,7,1424355165000,201
11796,7,1423638012000,184
11797,7,1424783001000,191
11798,7,1424793492000,244
11799,7,1425080393000,185
11800,7,1424789368000,166
11801,7,1424889669000,218
11802,7,1423057684000,367
11803,7,1422878771000,209
11804,7,1424864641000,233
11805,7,1423836432000,284
11806,7,1423341687000,287
11807,7,1423211820000,146
11808,7,1425141669000,152
11809,7,1427295607000,182
11810,7,1425563947000,150
11811,7,1425551768000,157
11812,7,1426768581000,141
11813,7,1426575601000,131
11814,7,1427522401000,251
11815,7,1426077796000,158
11816,7,1427608801000,163
11817,7,1427635425000,201
11818,7,1426949842000,242
11819,7,1425486001000,203
11820,7,1426458649000,165
11821,7,1427146344000,204
11822,7,1426175986000,188
11823,7,1427103078000,187
11824,7,1426197068000,210
11825,7,1427111769000,158
11826,7,1426324485000,144
11827,7,1426717526000,207
11828,7,1425547773000,199
11829,7,1426199918000,206
11830,7,1426880918000,297
11831,7,1426931602000,172
11832,7,1425811922000,175
11833,7,1425822512000,278
11834,7,1427457602000,179
11835,7,1426251000000,235
11836,7,1426525652000,179
11837,7,1427152198000,214
11838,7,1425578255000,158
11839,7,1426750501000,165
11840,7,1427396280000,175
11841,7,1426168883000,165
11842,7,1427114910000,312
11843,7,1425299922000,147
11844,7,1426662001000,209
11845,7,1426883617000,182
11846,7,1427436002000,267
11847,7,1425906347000,208
11848,7,1426260395000,249
11849,7,1425507276000,194
11850,7,1426002979000,166
11851,7,1425983506000,281
11852,7,1426724578000,179
11853,7,1425473619000,202
11854,7,1426105090000,148
11855,7,1428663851000,218
11856,7,1429824695000,153
11857,7,1428511697000,196
11858,7,1429137112000,159
11859,7,1429122490000,189
11860,7,1428129001000,166
11861,7,1430420550000,205
11862,7,1429199056000,211
11863,7,1429281182000,160
11864,7,1429640104000,140
11865,7,1429878223000,177
11866,7,1430423166000,236
11867,7,1428340619000,138
11868,7,1430130901000,162
11869,7,1428392474000,289
11870,7,1430236486000,209
11871,7,1430415574000,211
11872,7,1429999213000,212
11873,7,1429432324000,162
11874,7,1430213829000,206
11875,7,1429104687000,223
11876,7,1429458056000,181
11877,7,1429808413000,175
11878,7,1429471225000,237
11879,7,1429431914000,244
11880,7,1430265948000,224
11881,7,1428351341000,227
11882,7,1428867033000,179
11883,7,1430157532000,154
11884,7,1428166936000,169
11885,7,1428337309000,212
11886,7,1428843520000,194
11887,7,1429709507000,222
11888,7,1429882383000,222
11889,7,1428438507000,166
11890,7,1429527081000,198
11891,7,1428427606000,183
11892,7,1429981845000,155
11893,7,1428660924000,249
11894,7,1427971458000,155
11895,7,1429917862000,240
11896,7,1430497701000,192
11897,7,1432836238000,192
11898,7,1432930966000,182
11899,7,1432756764000,174
11900,7,1432309350000,162
11901,7,1431730543000,181
11902,7,1431634908000,168
11903,7,1431414001000,204
11904,7,1431709400000,357
11905,7,1431078478000,243
11906,7,1431213398000,177
11907,7,1432320849000,232
11908,7,1431204641000,237
11909,7,1432828567000,228
11910,7,1431248380000,186
11911,7,1431969234000,197
11912,7,1430465302000,206
11913,7,1432236221000,188
11914,7,1431346058000,151
11915,7,1432311088000,162
11916,7,1432066361000,221
11917,7,1430561552000,245
11918,7,1431091146000,191
11919,7,1431938392000,234
11920,7,1432993141000,209
11921,7,1432076940000,292
11922,7,1430734447000,178
11923,7,1430839098000,236
11924,7,1432598357000,198
11925,7,1430985026000,167
11926,7,1431718993000,173
11927,7,1431870572000,172
11928,7,1431469559000,233
11929,7,1432667047000,350
11930,7,1432647262000,240
11931,7,1431541728000,125
11932,7,1430992513000,196
11933,7,1430997949000,155
11934,7,1432167912000,229
11935,7,1431614111000,186
11936,7,1433028913000,160
11937,7,1435063185000,235
11938,7,1435090057000,227
11939,7,1434975560000,234
11940,7,1434229233000,199
11941,7,1435001869000,147
11942,7,1433242420000,251
11943,7,1434713325000,208
11944,7,1434093001000,118
11945,7,1434803005000,245
11946,7,1434731989000,140
11947,7,1434925636000,193
11948,7,1434470383000,179
11949,7,1435143617000,159
11950,7,1435247518000,161
11951,7,1435254915000,200
11952,7,1435398950000,172
11953,7,1435179481000,211
11954,7,1433898287000,219
11955,7,1433376498000,178
11956,7,1433713438000,234
11957,7,1434654232000,184
11958,7,1433844353000,204
11959,7,1433265140000,148
11960,7,1433326666000,204
11961,7,1434464827000,216
11962,7,1434014305000,268
11963,7,1434561893000,240
11964,7,1434661421000,171
11965,7,1433368305000,225
11966,7,1435701847000,239
11967,7,1434916158000,148
11968,7,1434024956000,246
11969,7,1435487127000,177
11970,7,1435251865000,169
11971,7,1433942315000,139
11972,7,1434736828000,209
11973,7,1435007782000,192
11974,7,1433545716000,184
11975,7,1434022809000,154
11976,7,1433531097000,204
11977,7,1433292141000,276
11978,7,1435134162000,136
11979,7,1435665112000,216
11980,7,1433434091000,225
11981,7,1434638399000,170
11982,7,1435302005000,205
11983,7,1435161803000,188
11984,7,1434703051000,192
11985,7,1433924791000,175
11986,7,1434917316000,211
11987,7,1434814562000,146
11988,7,1433631555000,223
11989,7,1433277770000,159
11990,7,1435227257000,165
11991,7,1433675615000,231
11992,7,1434093654000,145
11993,7,1434004201000,194
11994,7,1434531587000,158
11995,7,1437677294000,201
11996,7,1438092728000,229
11997,7,1436794561000,213
11998,7,1436770801000,180
11999,7,1436011081000,206
12000,7,1437762252000,163
12001,7,1436022674000,181
12002,7,1435857831000,181
12003,7,1437548701000,211
12004,7,1438258643000,178
12005,7,1437067063000,157
12006,7,1437660599000,211
12007,7,1437333324000,204
12008,7,1437612990000,219
12009,7,1437301025000,185
12010,7,1436137875000,216
12011,7,1436635435000,192
12012,7,1436439745000,166
12013,7,1436101498000,178
12014,7,1437218031000,182
12015,7,1438125595000,269
12016,7,1437076518000,257
12017,7,1438183498000,194
12018,7,1438336908000,190
12019,7,1438351992000,172
12020,7,1436358987000,144
12021,7,1436406203000,201
12022,7,1435789116000,211
12023,7,1437655880000,235
12024,7,1436530225000,120
12025,7,1436724158000,273
12026,7,1437578482000,175
12027,7,1436967402000,233
12028,7,1435756469000,220
12029,7,1437291901000,230
12030,7,1437859788000,148
12031,7,1435964151000,176
12032,7,1437145296000,226
12033,7,1436461112000,196
12034,7,1435795574000,189
12035,7,1437746855000,253
12036,7,1437609292000,163
12037,7,1438298344000,290
12038,7,1439470671000,146
12039,7,1440800841000,220
12040,7,1439051777000,205
12041,7,1438716016000,186
12042,7,1440762207000,170
12043,7,1438686464000,170
12044,7,1439017202000,193
12045,7,1439486225000,190
12046,7,1438884841000,181
12047,7,1439192582000,182
12048,7,1438795534000,235
12049,7,1440499847000,173
12050,7,1438960533000,173
12051,7,1440872776000,155
12052,7,1439595747000,209
12053,7,1439729994000,192
12054,7,1439089347000,190
12055,7,1440101682000,193
12056,7,1439622002000,206
12057,7,1440947186000,209
12058,7,1439379147000,205
12059,7,1438775025000,183
12060,7,1439574490000,189
12061,7,1440202684000,228
12062,7,1438810064000,290
12063,7,1438560309000,159
12064,7,1438972660000,201
12065,7,1440804420000,182
12066,7,1440196902000,144
12067,7,1439300232000,237
12068,7,1440030972000,188
12069,7,1439037163000,167
12070,7,1440166338000,132
12071,7,1438858932000,157
12072,7,1439907364000,190
12073,7,1440424437000,214
12074,7,1440715563000,161
12075,7,1440763148000,165
12076,7,1439570187000,134
12077,7,1439230233000,223
12078,7,1440367316000,240
12079,7,1439753316000,204
12080,7,1440502035000,223
12081,7,1443624173000,171
12082,7,1442871489000,162
12083,7,1442165973000,254
12084,7,1441121238000,138
12085,7,1443641349000,189
12086,7,1441396367000,193
12087,7,1441663572000,296
12088,7,1442252366000,231
12089,7,1442703502000,181
12090,7,1442920908000,254
12091,7,1442596896000,227
12092,7,1441293380000,169
12093,7,1441204851000,166
12094,7,1441671037000,239
12095,7,1442221193000,239
12096,7,1441454486000,213
12097,7,1441836271000,158
12098,7,1443143113000,164
12099,7,1443471881000,147
12100,7,1442623329000,241
12101,7,1441954801000,264
12102,7,1441711937000,162
12103,7,1442087650000,185
12104,7,1443564555000,185
12105,7,1441910714000,212
12106,7,1443540780000,195
12107,7,1443482970000,175
12108,7,1442560474000,116
12109,7,1443012738000,178
12110,7,1441961792000,113
12111,7,1443006903000,124
12112,7,1442612637000,170
12113,7,1442696214000,209
12114,7,1442404088000,194
12115,7,1441379645000,256
12116,7,1441722805000,269
12117,7,1442880155000,297
12118,7,1441296830000,229
12119,7,1441225952000,187
12120,7,1441811220000,196
12121,7,1442562809000,303
12122,7,1441838896000,167
12123,7,1442867252000,261
12124,7,1442249023000,214
12125,7,1443125981000,187
12126,7,1443021806000,222
12127,7,1444257368000,247
12128,7,1444171389000,183
12129,7,1444340687000,225
12130,7,1445791551000,254
12131,7,1444849547000,238
12132,7,1445962156000,347
12133,7,1446071216000,233
12134,7,1445896306000,209
12135,7,1446233479000,174
12136,7,1444952836000,196
12137,7,1443868279000,144
